GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADOLE001,NAME_M,ADOLM001
"G1901730","2011-2015",,,"Iowa","19","Taylor County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Iowa",23821,"Taylor County, Iowa",1035
"G1901750","2011-2015",,,"Iowa","19","Union County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Iowa",24022,"Union County, Iowa",1312
"G1901770","2011-2015",,,"Iowa","19","Van Buren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Buren County, Iowa",23268,"Van Buren County, Iowa",1404
"G1901790","2011-2015",,,"Iowa","19","Wapello County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wapello County, Iowa",22716,"Wapello County, Iowa",1034
"G1901810","2011-2015",,,"Iowa","19","Warren County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Iowa",30086,"Warren County, Iowa",787
"G1901830","2011-2015",,,"Iowa","19","Washington County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Iowa",27228,"Washington County, Iowa",1284
"G1901850","2011-2015",,,"Iowa","19","Wayne County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Iowa",23009,"Wayne County, Iowa",1280
"G1901870","2011-2015",,,"Iowa","19","Webster County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Iowa",23718,"Webster County, Iowa",841
"G1901890","2011-2015",,,"Iowa","19","Winnebago County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winnebago County, Iowa",25021,"Winnebago County, Iowa",1748
"G1901910","2011-2015",,,"Iowa","19","Winneshiek County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winneshiek County, Iowa",26211,"Winneshiek County, Iowa",932
"G1901930","2011-2015",,,"Iowa","19","Woodbury County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodbury County, Iowa",23630,"Woodbury County, Iowa",562
"G1901950","2011-2015",,,"Iowa","19","Worth County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Worth County, Iowa",24734,"Worth County, Iowa",1129
"G1901970","2011-2015",,,"Iowa","19","Wright County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wright County, Iowa",26316,"Wright County, Iowa",1505
"G2000010","2011-2015",,,"Kansas","20","Allen County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Kansas",20671,"Allen County, Kansas",1191
"G2000030","2011-2015",,,"Kansas","20","Anderson County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Kansas",21226,"Anderson County, Kansas",1269
"G2000050","2011-2015",,,"Kansas","20","Atchison County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atchison County, Kansas",21677,"Atchison County, Kansas",2230
"G2000070","2011-2015",,,"Kansas","20","Barber County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barber County, Kansas",28174,"Barber County, Kansas",1898
"G2000090","2011-2015",,,"Kansas","20","Barton County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barton County, Kansas",24338,"Barton County, Kansas",1276
"G2000110","2011-2015",,,"Kansas","20","Bourbon County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bourbon County, Kansas",20783,"Bourbon County, Kansas",1113
"G2000130","2011-2015",,,"Kansas","20","Brown County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Kansas",22600,"Brown County, Kansas",1178
"G2000150","2011-2015",,,"Kansas","20","Butler County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Kansas",27647,"Butler County, Kansas",862
"G2000170","2011-2015",,,"Kansas","20","Chase County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chase County, Kansas",23459,"Chase County, Kansas",2492
"G2000190","2011-2015",,,"Kansas","20","Chautauqua County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chautauqua County, Kansas",23584,"Chautauqua County, Kansas",2005
"G2000210","2011-2015",,,"Kansas","20","Cherokee County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Kansas",19809,"Cherokee County, Kansas",876
"G2000230","2011-2015",,,"Kansas","20","Cheyenne County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne County, Kansas",26626,"Cheyenne County, Kansas",1772
"G2000250","2011-2015",,,"Kansas","20","Clark County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Kansas",25106,"Clark County, Kansas",2512
"G2000270","2011-2015",,,"Kansas","20","Clay County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Kansas",26807,"Clay County, Kansas",2458
"G2000290","2011-2015",,,"Kansas","20","Cloud County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cloud County, Kansas",22441,"Cloud County, Kansas",1814
"G2000310","2011-2015",,,"Kansas","20","Coffey County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coffey County, Kansas",29382,"Coffey County, Kansas",1245
"G2000330","2011-2015",,,"Kansas","20","Comanche County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comanche County, Kansas",23661,"Comanche County, Kansas",1989
"G2000350","2011-2015",,,"Kansas","20","Cowley County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cowley County, Kansas",21950,"Cowley County, Kansas",815
"G2000370","2011-2015",,,"Kansas","20","Crawford County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Kansas",20346,"Crawford County, Kansas",723
"G2000390","2011-2015",,,"Kansas","20","Decatur County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Decatur County, Kansas",29891,"Decatur County, Kansas",4970
"G2000410","2011-2015",,,"Kansas","20","Dickinson County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickinson County, Kansas",24430,"Dickinson County, Kansas",1155
"G2000430","2011-2015",,,"Kansas","20","Doniphan County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doniphan County, Kansas",23471,"Doniphan County, Kansas",1140
"G2000450","2011-2015",,,"Kansas","20","Douglas County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Kansas",27611,"Douglas County, Kansas",899
"G2000470","2011-2015",,,"Kansas","20","Edwards County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edwards County, Kansas",25584,"Edwards County, Kansas",1558
"G2000490","2011-2015",,,"Kansas","20","Elk County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elk County, Kansas",21764,"Elk County, Kansas",1596
"G2000510","2011-2015",,,"Kansas","20","Ellis County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ellis County, Kansas",26098,"Ellis County, Kansas",1322
"G2000530","2011-2015",,,"Kansas","20","Ellsworth County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ellsworth County, Kansas",24102,"Ellsworth County, Kansas",2363
"G2000550","2011-2015",,,"Kansas","20","Finney County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Finney County, Kansas",22145,"Finney County, Kansas",1121
"G2000570","2011-2015",,,"Kansas","20","Ford County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ford County, Kansas",20619,"Ford County, Kansas",1014
"G2000590","2011-2015",,,"Kansas","20","Franklin County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Kansas",24567,"Franklin County, Kansas",1408
"G2000610","2011-2015",,,"Kansas","20","Geary County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geary County, Kansas",21450,"Geary County, Kansas",1204
"G2000630","2011-2015",,,"Kansas","20","Gove County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gove County, Kansas",25484,"Gove County, Kansas",1949
"G2000650","2011-2015",,,"Kansas","20","Graham County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Graham County, Kansas",28233,"Graham County, Kansas",2743
"G2000670","2011-2015",,,"Kansas","20","Grant County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Kansas",25195,"Grant County, Kansas",3054
"G2000690","2011-2015",,,"Kansas","20","Gray County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gray County, Kansas",26131,"Gray County, Kansas",1153
"G2000710","2011-2015",,,"Kansas","20","Greeley County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greeley County, Kansas",25994,"Greeley County, Kansas",2858
"G2000730","2011-2015",,,"Kansas","20","Greenwood County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenwood County, Kansas",23335,"Greenwood County, Kansas",2227
"G2000750","2011-2015",,,"Kansas","20","Hamilton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Kansas",22250,"Hamilton County, Kansas",2029
"G2000770","2011-2015",,,"Kansas","20","Harper County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harper County, Kansas",24640,"Harper County, Kansas",1601
"G2000790","2011-2015",,,"Kansas","20","Harvey County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harvey County, Kansas",24453,"Harvey County, Kansas",823
"G2000810","2011-2015",,,"Kansas","20","Haskell County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haskell County, Kansas",24362,"Haskell County, Kansas",2046
"G2000830","2011-2015",,,"Kansas","20","Hodgeman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hodgeman County, Kansas",31547,"Hodgeman County, Kansas",5505
"G2000850","2011-2015",,,"Kansas","20","Jackson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Kansas",25038,"Jackson County, Kansas",1414
"G2000870","2011-2015",,,"Kansas","20","Jefferson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Kansas",26227,"Jefferson County, Kansas",904
"G2000890","2011-2015",,,"Kansas","20","Jewell County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jewell County, Kansas",23002,"Jewell County, Kansas",1952
"G2000910","2011-2015",,,"Kansas","20","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Kansas",40331,"Johnson County, Kansas",650
"G2000930","2011-2015",,,"Kansas","20","Kearny County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kearny County, Kansas",23884,"Kearny County, Kansas",2256
"G2000950","2011-2015",,,"Kansas","20","Kingman County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kingman County, Kansas",24998,"Kingman County, Kansas",1585
"G2000970","2011-2015",,,"Kansas","20","Kiowa County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kiowa County, Kansas",24116,"Kiowa County, Kansas",1925
"G2000990","2011-2015",,,"Kansas","20","Labette County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Labette County, Kansas",21006,"Labette County, Kansas",813
"G2001010","2011-2015",,,"Kansas","20","Lane County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane County, Kansas",31458,"Lane County, Kansas",2582
"G2001030","2011-2015",,,"Kansas","20","Leavenworth County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leavenworth County, Kansas",27138,"Leavenworth County, Kansas",739
"G2001050","2011-2015",,,"Kansas","20","Lincoln County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Kansas",24953,"Lincoln County, Kansas",2154
"G2001070","2011-2015",,,"Kansas","20","Linn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Kansas",26519,"Linn County, Kansas",3414
"G2001090","2011-2015",,,"Kansas","20","Logan County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Kansas",28974,"Logan County, Kansas",2671
"G2001110","2011-2015",,,"Kansas","20","Lyon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Kansas",20943,"Lyon County, Kansas",844
"G2001130","2011-2015",,,"Kansas","20","McPherson County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McPherson County, Kansas",28396,"McPherson County, Kansas",1206
"G2001150","2011-2015",,,"Kansas","20","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Kansas",23642,"Marion County, Kansas",1196
"G2001170","2011-2015",,,"Kansas","20","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Kansas",26313,"Marshall County, Kansas",1530
"G2001190","2011-2015",,,"Kansas","20","Meade County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meade County, Kansas",23446,"Meade County, Kansas",1132
"G2001210","2011-2015",,,"Kansas","20","Miami County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami County, Kansas",29413,"Miami County, Kansas",1141
"G2001230","2011-2015",,,"Kansas","20","Mitchell County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Kansas",27555,"Mitchell County, Kansas",1932
"G2001250","2011-2015",,,"Kansas","20","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Kansas",20864,"Montgomery County, Kansas",836
"G2001270","2011-2015",,,"Kansas","20","Morris County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, Kansas",23928,"Morris County, Kansas",1065
"G2001290","2011-2015",,,"Kansas","20","Morton County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morton County, Kansas",22297,"Morton County, Kansas",2112
"G2001310","2011-2015",,,"Kansas","20","Nemaha County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nemaha County, Kansas",26041,"Nemaha County, Kansas",1573
"G2001330","2011-2015",,,"Kansas","20","Neosho County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neosho County, Kansas",22354,"Neosho County, Kansas",1295
"G2001350","2011-2015",,,"Kansas","20","Ness County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ness County, Kansas",29968,"Ness County, Kansas",2562
"G2001370","2011-2015",,,"Kansas","20","Norton County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norton County, Kansas",23702,"Norton County, Kansas",2574
"G2001390","2011-2015",,,"Kansas","20","Osage County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Osage County, Kansas",24243,"Osage County, Kansas",986
"G2001410","2011-2015",,,"Kansas","20","Osborne County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Osborne County, Kansas",27132,"Osborne County, Kansas",2276
"G2001430","2011-2015",,,"Kansas","20","Ottawa County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ottawa County, Kansas",26260,"Ottawa County, Kansas",1295
"G2001450","2011-2015",,,"Kansas","20","Pawnee County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pawnee County, Kansas",24125,"Pawnee County, Kansas",2408
"G2001470","2011-2015",,,"Kansas","20","Phillips County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phillips County, Kansas",25072,"Phillips County, Kansas",1583
"G2001490","2011-2015",,,"Kansas","20","Pottawatomie County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pottawatomie County, Kansas",25964,"Pottawatomie County, Kansas",1030
"G2001510","2011-2015",,,"Kansas","20","Pratt County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pratt County, Kansas",27078,"Pratt County, Kansas",1959
"G2001530","2011-2015",,,"Kansas","20","Rawlins County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rawlins County, Kansas",27559,"Rawlins County, Kansas",2657
"G2001550","2011-2015",,,"Kansas","20","Reno County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reno County, Kansas",23578,"Reno County, Kansas",745
"G2001570","2011-2015",,,"Kansas","20","Republic County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Republic County, Kansas",25317,"Republic County, Kansas",2042
"G2001590","2011-2015",,,"Kansas","20","Rice County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rice County, Kansas",23687,"Rice County, Kansas",2167
"G2001610","2011-2015",,,"Kansas","20","Riley County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Riley County, Kansas",23992,"Riley County, Kansas",1009
"G2001630","2011-2015",,,"Kansas","20","Rooks County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rooks County, Kansas",23891,"Rooks County, Kansas",1327
"G2001650","2011-2015",,,"Kansas","20","Rush County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rush County, Kansas",24843,"Rush County, Kansas",1413
"G2001670","2011-2015",,,"Kansas","20","Russell County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell County, Kansas",26128,"Russell County, Kansas",3317
"G2001690","2011-2015",,,"Kansas","20","Saline County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Kansas",25641,"Saline County, Kansas",1030
"G2001710","2011-2015",,,"Kansas","20","Scott County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Kansas",30179,"Scott County, Kansas",3233
"G2001730","2011-2015",,,"Kansas","20","Sedgwick County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sedgwick County, Kansas",26016,"Sedgwick County, Kansas",314
"G2001750","2011-2015",,,"Kansas","20","Seward County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seward County, Kansas",20442,"Seward County, Kansas",1046
"G2001770","2011-2015",,,"Kansas","20","Shawnee County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shawnee County, Kansas",26691,"Shawnee County, Kansas",561
"G2001790","2011-2015",,,"Kansas","20","Sheridan County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Kansas",28733,"Sheridan County, Kansas",2673
"G2001810","2011-2015",,,"Kansas","20","Sherman County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman County, Kansas",21786,"Sherman County, Kansas",1899
"G2001830","2011-2015",,,"Kansas","20","Smith County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Kansas",27315,"Smith County, Kansas",2566
"G2001850","2011-2015",,,"Kansas","20","Stafford County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford County, Kansas",25476,"Stafford County, Kansas",1978
"G2001870","2011-2015",,,"Kansas","20","Stanton County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanton County, Kansas",22690,"Stanton County, Kansas",2368
"G2001890","2011-2015",,,"Kansas","20","Stevens County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stevens County, Kansas",24827,"Stevens County, Kansas",2930
"G2001910","2011-2015",,,"Kansas","20","Sumner County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Kansas",24214,"Sumner County, Kansas",822
"G2001930","2011-2015",,,"Kansas","20","Thomas County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas County, Kansas",26309,"Thomas County, Kansas",2414
"G2001950","2011-2015",,,"Kansas","20","Trego County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trego County, Kansas",28817,"Trego County, Kansas",2921
"G2001970","2011-2015",,,"Kansas","20","Wabaunsee County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wabaunsee County, Kansas",23962,"Wabaunsee County, Kansas",1233
"G2001990","2011-2015",,,"Kansas","20","Wallace County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wallace County, Kansas",28265,"Wallace County, Kansas",4243
"G2002010","2011-2015",,,"Kansas","20","Washington County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Kansas",23440,"Washington County, Kansas",1090
"G2002030","2011-2015",,,"Kansas","20","Wichita County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita County, Kansas",23367,"Wichita County, Kansas",3097
"G2002050","2011-2015",,,"Kansas","20","Wilson County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Kansas",22538,"Wilson County, Kansas",1334
"G2002070","2011-2015",,,"Kansas","20","Woodson County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodson County, Kansas",21432,"Woodson County, Kansas",1798
"G2002090","2011-2015",,,"Kansas","20","Wyandotte County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyandotte County, Kansas",18912,"Wyandotte County, Kansas",321
"G2100010","2011-2015",,,"Kentucky","21","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Kentucky",18277,"Adair County, Kentucky",1090
"G2100030","2011-2015",,,"Kentucky","21","Allen County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Kentucky",20702,"Allen County, Kentucky",1277
"G2100050","2011-2015",,,"Kentucky","21","Anderson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Kentucky",24353,"Anderson County, Kentucky",1136
"G2100070","2011-2015",,,"Kentucky","21","Ballard County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ballard County, Kentucky",24056,"Ballard County, Kentucky",1442
"G2100090","2011-2015",,,"Kentucky","21","Barren County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barren County, Kentucky",20262,"Barren County, Kentucky",836
"G2100110","2011-2015",,,"Kentucky","21","Bath County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Kentucky",18719,"Bath County, Kentucky",2900
"G2100130","2011-2015",,,"Kentucky","21","Bell County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bell County, Kentucky",13701,"Bell County, Kentucky",632
"G2100150","2011-2015",,,"Kentucky","21","Boone County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Kentucky",29866,"Boone County, Kentucky",835
"G2100170","2011-2015",,,"Kentucky","21","Bourbon County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bourbon County, Kentucky",23620,"Bourbon County, Kentucky",1381
"G2100190","2011-2015",,,"Kentucky","21","Boyd County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd County, Kentucky",25745,"Boyd County, Kentucky",2632
"G2100210","2011-2015",,,"Kentucky","21","Boyle County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyle County, Kentucky",22368,"Boyle County, Kentucky",1240
"G2100230","2011-2015",,,"Kentucky","21","Bracken County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bracken County, Kentucky",21054,"Bracken County, Kentucky",1204
"G2100250","2011-2015",,,"Kentucky","21","Breathitt County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breathitt County, Kentucky",15737,"Breathitt County, Kentucky",893
"G2100270","2011-2015",,,"Kentucky","21","Breckinridge County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breckinridge County, Kentucky",19185,"Breckinridge County, Kentucky",931
"G2100290","2011-2015",,,"Kentucky","21","Bullitt County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bullitt County, Kentucky",24458,"Bullitt County, Kentucky",615
"G2100310","2011-2015",,,"Kentucky","21","Butler County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Kentucky",18502,"Butler County, Kentucky",1212
"G2100330","2011-2015",,,"Kentucky","21","Caldwell County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Kentucky",20840,"Caldwell County, Kentucky",1400
"G2100350","2011-2015",,,"Kentucky","21","Calloway County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calloway County, Kentucky",20701,"Calloway County, Kentucky",974
"G2100370","2011-2015",,,"Kentucky","21","Campbell County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Kentucky",28248,"Campbell County, Kentucky",782
"G2100390","2011-2015",,,"Kentucky","21","Carlisle County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carlisle County, Kentucky",21499,"Carlisle County, Kentucky",1393
"G2100410","2011-2015",,,"Kentucky","21","Carroll County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Kentucky",20129,"Carroll County, Kentucky",1401
"G2100430","2011-2015",,,"Kentucky","21","Carter County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Kentucky",18948,"Carter County, Kentucky",973
"G2100450","2011-2015",,,"Kentucky","21","Casey County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey County, Kentucky",17526,"Casey County, Kentucky",1211
"G2100470","2011-2015",,,"Kentucky","21","Christian County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian County, Kentucky",19614,"Christian County, Kentucky",728
"G2100490","2011-2015",,,"Kentucky","21","Clark County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Kentucky",25492,"Clark County, Kentucky",1417
"G2100510","2011-2015",,,"Kentucky","21","Clay County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Kentucky",13802,"Clay County, Kentucky",911
"G2100530","2011-2015",,,"Kentucky","21","Clinton County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Kentucky",16712,"Clinton County, Kentucky",1273
"G2100550","2011-2015",,,"Kentucky","21","Crittenden County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crittenden County, Kentucky",21248,"Crittenden County, Kentucky",1552
"G2100570","2011-2015",,,"Kentucky","21","Cumberland County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Kentucky",17571,"Cumberland County, Kentucky",2018
